0 0 3.913817978918921e-17 -1.500258872088365e-16 0
2 0 2.031446128500635e-01 -7.048685906099242e-02 2
3 0 1.212229114680036e-01 -4.228160532612066e-02 0
5 0 7.305423059217420e-02 -2.604429282905859e-02 2
6 0 6.050980855905201e-02 -2.093814089913695e-02 0
8 0 4.565469405988564e-02 -1.648375821897874e-02 2
9 0 4.062773104579297e-02 -1.453272988298955e-02 0
11 0 3.352513498715188e-02 -1.256057307102061e-02 2
12 0 3.083993361866199e-02 -1.158010824611849e-02 0
14 0 2.672538522316656e-02 -1.053292849791194e-02 2
15 0 2.507081282276857e-02 -9.972302556165158e-03 0
17 0 2.241730341919824e-02 -9.367155964975218e-03 2
18 0 2.130729698311047e-02 -9.024241801292706e-03 0
20 0 1.947657638799064e-02 -8.661701426754570e-03 2
21 0 1.868944250559427e-02 -8.444764385339079e-03 0
23 0 1.736787084096263e-02 -8.227120586722566e-03 2
24 0 1.678808266821794e-02 -8.088377627957067e-03 0
26 0 1.580359176395024e-02 -7.961888425671046e-03 2
27 0 1.536503035766484e-02 -7.873908488475315e-03 0
29 0 1.461533893570955e-02 -7.806428091445010e-03 2
30 0 1.427742624012198e-02 -7.752283409550697e-03 0
32 0 1.369790912208506e-02 -7.723327776424560e-03 2
33 0 1.343436203966845e-02 -7.691978865360044e-03 0
35 0 1.298219174429302e-02 -7.687847203793671e-03 2
36 0 1.277524906332315e-02 -7.671782157193601e-03 0
38 0 1.242095915691057e-02 -7.682967604024708e-03 2
39 0 1.225821436804433e-02 -7.676908456256459e-03 0
41 0 1.198093942596371e-02 -7.696635509636042e-03 2
42 0 1.185350996720646e-02 -7.696788839765760e-03 0
44 0 1.163817245867088e-02 -7.720143920844434e-03 2
45 0 1.153959722299471e-02 -7.723746562530662e-03 0
47 0 1.137518400524170e-02 -7.747138923339233e-03 2
48 0 1.130073846682039e-02 -7.752172329541334e-03 0
50 0 1.117921667906952e-02 -7.772988481047668e-03 2
51 0 1.112547842052892e-02 -7.777994262104101e-03 0
53 0 1.104110300788374e-02 -7.794371541431140e-03 2
54 0 1.100567380799073e-02 -7.798330764351803e-03 0
56 0 1.095454538395796e-02 -7.809008350303002e-03 2
57 0 1.093587566285049e-02 -7.811263334291604e-03 0
59 0 1.091566651450422e-02 -7.815486982005678e-03 2
60 0 1.091295056563624e-02 -7.815693434030588e-03 0
62 0 1.092275140379745e-02 -7.813160560761805e-03 2
63 0 1.093587566285049e-02 -7.811263334291601e-03 0
65 0 1.097613790055058e-02 -7.802101462480551e-03 2
66 0 1.100567380799070e-02 -7.798330764351811e-03 0
68 0 1.107823811808374e-02 -7.783106710253403e-03 2
69 0 1.112547842052892e-02 -7.777994262104105e-03 0
71 0 1.123369411160376e-02 -7.757755116898965e-03 2
72 0 1.130073846682036e-02 -7.752172329541327e-03 0
74 0 1.144969306979596e-02 -7.728523234909359e-03 2
75 0 1.153959722299470e-02 -7.723746562530631e-03 0
77 0 1.173649522594415e-02 -7.698975653384138e-03 2
78 0 1.185350996720642e-02 -7.696788839765723e-03 0
80 0 1.210826924974535e-02 -7.674058129691871e-03 2
81 0 1.225821436804432e-02 -7.676908456256417e-03 0
83 0 1.258439801502530e-02 -7.660543662433579e-03 2
84 0 1.277524906332314e-02 -7.671782157193533e-03 0
86 0 1.319153711639968e-02 -7.667719821798510e-03 2
87 0 1.343436203966847e-02 -7.691978865359948e-03 0
89 0 1.396692997621317e-02 -7.708476541621853e-03 2
90 0 1.427742624012200e-02 -7.752283409550583e-03 0
92 0 1.496391693522488e-02 -7.801091967420396e-03 2
93 0 1.536503035766485e-02 -7.873908488475195e-03 0
95 0 1.626147675429526e-02 -7.972300327084599e-03 2
96 0 1.678808266821795e-02 -8.088377627956913e-03 0
98 0 1.798164639471950e-02 -8.262860572203731e-03 2
99 0 1.868944250559426e-02 -8.444764385338897e-03 0
101 0 2.032352920672838e-02 -8.738373464906347e-03 2
102 0 2.130729698311045e-02 -9.024241801292536e-03 0
104 0 2.363569052164128e-02 -9.512176640149307e-03 2
105 0 2.507081282276858e-02 -9.972302556164978e-03 0
107 0 2.858907902599656e-02 -1.079957932327764e-02 2
108 0 3.083993361866195e-02 -1.158010824611828e-02 0
110 0 3.666218295202541e-02 -1.306781453529636e-02 2
111 0 4.062773104579294e-02 -1.453272988298932e-02 0
113 0 5.187832036648093e-02 -1.755451787017360e-02 2
114 0 6.050980855905190e-02 -2.093814089913677e-02 0
116 0 9.037185162149534e-02 -2.871200568334332e-02 2
117 0 1.212229114680036e-01 -4.228160532612028e-02 0
