0 0 7.556611060556332e-01 -6.868088804152878e-17 0
2 0 -5.849690951867489e-02 -3.292624516867976e-17 2
3 0 -9.030451113218225e-03 5.692417142603065e-03 0
5 0 -5.451397389935973e-03 -3.427718792468197e-17 2
6 0 -2.145842932058448e-03 6.702590831491156e-04 0
8 0 -1.771099566459440e-03 -3.051656231322879e-17 2
9 0 -9.492725320199233e-04 1.895304317274254e-04 0
11 0 -8.586439159951793e-04 -2.758815951546706e-17 2
12 0 -5.396624071140911e-04 7.837247309421987e-05 0
14 0 -5.071588035696728e-04 -2.562579110418826e-17 2
15 0 -3.516797259399636e-04 3.983490519361119e-05 0
17 0 -3.369273412178224e-04 -2.414233138463396e-17 2
18 0 -2.499118986585716e-04 2.305871606691978e-05 0
20 0 -2.420112261349450e-04 -2.304838717401842e-17 2
21 0 -1.886003862209121e-04 1.460751931647127e-05 0
23 0 -1.837862212979929e-04 -2.141883695690851e-17 2
24 0 -1.487810507464703e-04 9.890556194897598e-06 0
26 0 -1.455223502565141e-04 -2.010907737925919e-17 2
27 0 -1.214444942941426e-04 7.046215316557211e-06 0
29 0 -1.190442311192291e-04 -1.843110262061450e-17 2
30 0 -1.018703564283889e-04 5.220784748199781e-06 0
32 0 -9.998538373557684e-05 -1.636507913617851e-17 2
33 0 -8.739776321936049e-05 3.984647565169090e-06 0
35 0 -8.585035904934096e-05 -1.441478559610272e-17 2
36 0 -7.644056907237652e-05 3.105320787875470e-06 0
38 0 -7.513624143824454e-05 -1.189106358961672e-17 2
39 0 -6.801182177969297e-05 2.449487871198894e-06 0
41 0 -6.690023480802951e-05 -9.577665566119405e-18 2
42 0 -6.147716377356691e-05 1.937036642348348e-06 0
44 0 -6.053215182742420e-05 -7.218079730113421e-18 2
45 0 -5.641928629326744e-05 1.517962219980010e-06 0
47 0 -5.562795336577355e-05 -5.136021498065088e-18 2
48 0 -5.255977964342996e-05 1.160054385318322e-06 0
50 0 -5.191620263034957e-05 -3.579812424285587e-18 2
51 0 -4.971233593102201e-05 8.419718466800310e-07 0
53 0 -4.921373403771888e-05 -2.421104751590789e-18 2
54 0 -4.775398736955594e-05 5.491340001960135e-07 0
56 0 -4.739827894778524e-05 -1.846863159258306e-18 2
57 0 -4.660729166585046e-05 2.711362732195480e-07 0
59 0 -4.639146313137086e-05 -1.886940660088032e-18 2
60 0 -4.622959742598148e-05 -1.124403042038953e-17 0
62 0 -4.614855757566654e-05 -2.514632119096000e-18 2
63 0 -4.660729166585938e-05 -2.711362732417143e-07 0
65 0 -4.665300814453761e-05 -3.660312850487609e-18 2
66 0 -4.775398736957245e-05 -5.491340002173742e-07 0
68 0 -4.791475841697867e-05 -5.254988279039365e-18 2
69 0 -4.971233593104495e-05 -8.419718466999970e-07 0
71 0 -4.997206161637886e-05 -7.160311258328134e-18 2
72 0 -5.255977964345706e-05 -1.160054385336596e-06 0
74 0 -5.289706622866680e-05 -9.038934814504737e-18 2
75 0 -5.641928629329525e-05 -1.517962219996570e-06 0
77 0 -5.680612985111031e-05 -1.105456364958875e-17 2
78 0 -6.147716377359223e-05 -1.937036642363545e-06 0
80 0 -6.187677351719989e-05 -1.300054934697964e-17 2
81 0 -6.801182177971388e-05 -2.449487871213242e-06 0
83 0 -6.837476499363840e-05 -1.470537282590179e-17 2
84 0 -7.644056907238974e-05 -3.105320787889948e-06 0
86 0 -7.669762999610813e-05 -1.606288791026989e-17 2
87 0 -8.739776321936584e-05 -3.984647565184504e-06 0
89 0 -8.744617915776759e-05 -1.712125602843962e-17 2
90 0 -1.018703564283853e-04 -5.220784748217315e-06 0
92 0 -1.015460664731913e-04 -1.788638061829186e-17 2
93 0 -1.214444942941304e-04 -7.046215316577937e-06 0
95 0 -1.204629276741359e-04 -1.897835470191827e-17 2
96 0 -1.487810507464522e-04 -9.890556194923424e-06 0
98 0 -1.466012599172388e-04 -1.992678353432528e-17 2
99 0 -1.886003862208876e-04 -1.460751931650368e-05 0
101 0 -1.840825864212402e-04 -2.079873221510463e-17 2
102 0 -2.499118986585441e-04 -2.305871606695936e-05 0
104 0 -2.403414485881714e-04 -2.220762832455381e-17 2
105 0 -3.516797259399388e-04 -3.983490519365954e-05 0
107 0 -3.294849317055832e-04 -2.496678572462014e-17 2
108 0 -5.396624071140721e-04 -7.837247309427852e-05 0
110 0 -4.784527809940943e-04 -2.804034990477048e-17 2
111 0 -9.492725320199179e-04 -1.895304317274958e-04 0
113 0 -7.181267999294230e-04 -3.426313649584404e-17 2
114 0 -2.145842932058472e-03 -6.702590831492005e-04 0
116 0 -4.543044847561487e-04 -4.713143904575999e-17 2
117 0 -9.030451113218266e-03 -5.692417142603171e-03 0
119 0 8.994653808265025e-02 -5.928079953242589e-17 2
0 1 8.994658241442825e-02 -4.339498203545495e-17 2
1 1 -3.862070257140537e-02 4.427040795504796e-02 0
3 1 -9.841567969633931e-03 -3.772846069179868e-17 2
4 1 -4.199924487300032e-03 2.195212475727129e-03 0
6 1 -2.700362386151196e-03 -3.180297900000537e-17 2
7 1 -1.466018258457857e-03 4.398073021554463e-04 0
9 1 -1.178926452483328e-03 -2.956798108545796e-17 2
10 1 -7.415035854255406e-04 1.497295752773831e-04 0
12 1 -6.513200318202531e-04 -2.688216994170620e-17 2
13 1 -4.504945160485729e-04 6.722724160059502e-05 0
15 1 -4.132908541864727e-04 -2.482955916205422e-17 2
16 1 -3.054170419988416e-04 3.570611638887347e-05 0
18 1 -2.870830110044547e-04 -2.345484105818039e-17 2
19 1 -2.227900855878651e-04 2.122772155264924e-05 0
21 1 -2.124988960883317e-04 -2.195520900676898e-17 2
22 1 -1.712726773595019e-04 1.368640393714601e-05 0
24 1 -1.648691232816327e-04 -2.038881023971213e-17 2
25 1 -1.369794331762557e-04 9.379969666928396e-06 0
27 1 -1.326427089746193e-04 -1.893244136694861e-17 2
28 1 -1.130024889197470e-04 6.738495283790542e-06 0
30 1 -1.098543368717262e-04 -1.689995984369630e-17 2
31 1 -9.559892360369979e-05 5.019659641924454e-06 0
33 1 -9.318493590474371e-05 -1.496386397393327e-17 2
34 1 -8.260481248641624e-05 3.841625447088126e-06 0
36 1 -8.067772228859758e-05 -1.260523624843547e-17 2
37 1 -7.270498534816049e-05 2.994407690491495e-06 0
39 1 -7.112548878324991e-05 -1.031143840724678e-17 2
40 1 -6.506876838068339e-05 2.356140362608023e-06 0
42 1 -6.375658241070734e-05 -7.995634135698450e-18 2
43 1 -5.915611312345279e-05 1.852940984975868e-06 0
45 1 -5.806421500428165e-05 -5.904537426022740e-18 2
46 1 -5.460875995364949e-05 1.438394774465038e-06 0
48 1 -5.370903269301773e-05 -4.167425268455318e-18 2
49 1 -5.118642152616254e-05 1.082463050797119e-06 0
51 1 -5.046122599271132e-05 -3.020376532627384e-18 2
52 1 -4.872809436841200e-05 7.651682261174551e-07 0
54 1 -4.816506535627935e-05 -2.266783613758156e-18 2
55 1 -4.712813276844715e-05 4.728061898310516e-07 0
57 1 -4.671679134142452e-05 -2.153743890999195e-18 2
58 1 -4.632149240684549e-05 1.955371995334948e-07 0
60 1 -4.605089725675771e-05 -2.549397341587774e-18 2
61 1 -4.627507854168128e-05 -7.426481657411432e-08 0
63 1 -4.613205198243451e-05 -3.473012981507341e-18 2
64 1 -4.698356111511328e-05 -3.432634066188172e-07 0
66 1 -4.695117401626722e-05 -4.844906061852454e-18 2
67 1 -4.846891029406240e-05 -6.182433242026252e-07 0
69 1 -4.852495881901586e-05 -6.547491408214073e-18 2
70 1 -5.078356537011642e-05 -9.072082618118297e-07 0
72 1 -5.089874020743808e-05 -8.432755839827602e-18 2
73 1 -5.401778283412218e-05 -1.220677583938166e-06 0
75 1 -5.415310294275573e-05 -1.024458389001848e-17 2
76 1 -5.831250838404429e-05 -1.573426320434624e-06 0
78 1 -5.841530705597411e-05 -1.215880223606210e-17 2
79 1 -6.388034770414239e-05 -1.987054080448505e-06 0
81 1 -6.387752007957406e-05 -1.381119559049762e-17 2
82 1 -7.103933816996860e-05 -2.494057585829584e-06 0
84 1 -7.082536908191075e-05 -1.529100002633398e-17 2
85 1 -8.026817391735362e-05 -3.144666363936536e-06 0
87 1 -7.968291393358895e-05 -1.628281971478091e-17 2
88 1 -9.229929205816016e-05 -4.018919549213942e-06 0
90 1 -9.108466394704757e-05 -1.708874085339070e-17 2
91 1 -1.082823154035333e-04 -5.249120794096697e-06 0
93 1 -1.059930750945555e-04 -1.803288091329190e-17 2
94 1 -1.300858188042861e-04 -7.063957843427468e-06 0
96 1 -1.258924016522334e-04 -1.913448311113431e-17 2
97 1 -1.608893859963286e-04 -9.880800253444898e-06 0
99 1 -1.531026760733304e-04 -2.009986906252762e-17 2
100 1 -2.064346215091477e-04 -1.451349653936029e-05 0
102 1 -1.912248601979938e-04 -2.127276816572057e-17 2
103 1 -2.779247099028783e-04 -2.268260714838083e-05 0
105 1 -2.453172717681495e-04 -2.390647317095336e-17 2
106 1 -3.995918464545164e-04 -3.839943448224303e-05 0
108 1 -3.181008254495192e-04 -2.663194784995404e-17 2
109 1 -6.318019243933333e-04 -7.207952558195487e-05 0
111 1 -3.683103901560449e-04 -3.217136268674004e-17 2
112 1 -1.157854512642646e-03 -1.510571554283865e-04 0
114 1 2.231935878675422e-04 -4.140645953252179e-17 2
115 1 -2.654594690795758e-03 -1.604672022797957e-04 0
117 1 1.915670461462650e-02 -5.151341902745740e-17 2
118 1 2.265007812252836e-02 5.742265280332822e-02 0
1 2 -7.143323545403485e-03 -4.788081554824943e-17 2
2 2 -7.983965717148028e-03 5.755448796047465e-03 0
4 2 -3.819831571049453e-03 -3.363888993155671e-17 2
5 2 -2.283216437087717e-03 9.345256164761003e-04 0
7 2 -1.594637075077980e-03 -3.066986443293105e-17 2
8 2 -1.029477359365556e-03 2.730079231711664e-04 0
10 2 -8.348606564318474e-04 -2.801927292813895e-17 2
11 2 -5.823052283242998e-04 1.102208967723872e-04 0
13 2 -5.079116560519586e-04 -2.510060941162037e-17 2
14 2 -3.761121691889596e-04 5.422957824809157e-05 0
16 2 -3.416061360744545e-04 -2.404139474375609e-17 2
