0 0 2.673992325570892e-17 7.054181035610046e-17 0
2 0 2.028490356041540e-01 7.012017561080716e-02 2
3 0 1.207911871293113e-01 4.171230236698664e-02 0
5 0 7.232577569107125e-02 2.511041698203985e-02 2
6 0 5.964409431083426e-02 1.980329984670171e-02 0
8 0 4.448970689887487e-02 1.498895223022399e-02 2
9 0 3.932355747022889e-02 1.283982622932681e-02 0
11 0 3.191782714723615e-02 1.051474155746177e-02 2
12 0 2.909074635687716e-02 9.340218751208482e-03 0
14 0 2.466798532602604e-02 7.949471055250980e-03 2
15 0 2.286813976796649e-02 7.199939278082740e-03 0
17 0 1.990024817347078e-02 6.262762350969724e-03 2
18 0 1.864095089173866e-02 5.737127898629190e-03 0
20 0 1.648872665104789e-02 5.056088020709224e-03 2
21 0 1.554774275284260e-02 4.663550587533676e-03 0
23 0 1.389673460293289e-02 4.142707779595257e-03 2
24 0 1.315807721615084e-02 3.836299456587022e-03 0
26 0 1.183553388810132e-02 3.423420173799283e-03 2
27 0 1.123269723669686e-02 3.176386096302365e-03 0
29 0 1.013575636531037e-02 2.840536924496626e-03 2
30 0 9.627833048393632e-03 2.636468089569341e-03 0
32 0 8.691350109187207e-03 2.358050828055341e-03 2
33 0 8.251762127227447e-03 2.186252579963291e-03 0
35 0 7.432398380355395e-03 1.952101002416606e-03 2
36 0 7.043094056936781e-03 1.805218501576393e-03 0
38 0 6.310813868775051e-03 1.605991064534596e-03 2
39 0 5.959064240809294e-03 1.478704942749854e-03 0
41 0 5.292297786902959e-03 1.307411469100679e-03 2
42 0 4.968823562412814e-03 1.195680950007296e-03 0
44 0 4.351566169203017e-03 1.046809389508317e-03 2
45 0 4.049387478299156e-03 9.474134160469786e-04 0
47 0 3.469378627010969e-03 8.163927942314171e-04 2
48 0 3.183076921445632e-03 7.266419089708372e-04 0
50 0 2.630607965607721e-03 6.095026684576150e-04 2
51 0 2.355832199571457e-03 5.270528542870089e-04 0
53 0 1.822932678910391e-03 4.202073822123699e-04 2
54 0 1.556054334652636e-03 3.429366157762028e-04 0
56 0 1.035911009903445e-03 2.430346034825512e-04 2
57 0 7.737708605947375e-04 1.689584654109954e-04 0
59 0 2.602896522657496e-04 7.278884274806013e-05 2
60 0 -1.540274685081479e-17 -7.479678637900692e-18 0
62 0 -5.125483351682555e-04 -9.557945948911802e-05 2
63 0 -7.737708605947640e-04 -1.689584654110091e-04 0
65 0 -1.291064117159097e-03 -2.670777554658952e-04 2
66 0 -1.556054334652659e-03 -3.429366157762120e-04 0
68 0 -2.084026600262844e-03 -4.467678763990148e-04 2
69 0 -2.355832199571470e-03 -5.270528542870102e-04 0
71 0 -2.901010231177936e-03 -6.398736980520915e-04 2
72 0 -3.183076921445631e-03 -7.266419089708301e-04 0
74 0 -3.752984618116779e-03 -8.519203518142184e-04 2
75 0 -4.049387478299128e-03 -9.474134160469616e-04 0
77 0 -4.653070890532777e-03 -1.088930843528068e-03 2
78 0 -4.968823562412790e-03 -1.195680950007265e-03 0
80 0 -5.617573859670299e-03 -1.357716822779538e-03 2
81 0 -5.959064240809247e-03 -1.478704942749813e-03 0
83 0 -6.667461818668567e-03 -1.666320247641063e-03 2
84 0 -7.043094056936734e-03 -1.805218501576337e-03 0
86 0 -7.830581358948974e-03 -2.024699460207052e-03 2
87 0 -8.251762127227395e-03 -2.186252579963234e-03 0
89 0 -9.145113177971878e-03 -2.445822677639429e-03 2
90 0 -9.627833048393566e-03 -2.636468089569274e-03 0
92 0 -1.066520641040828e-02 -2.947468898409584e-03 2
93 0 -1.123269723669679e-02 -3.176386096302298e-03 0
95 0 -1.247062881302665e-02 -3.555321241479331e-03 2
96 0 -1.315807721615074e-02 -3.836299456586954e-03 0
98 0 -1.468427700432363e-02 -4.308571284057696e-03 2
99 0 -1.554774275284255e-02 -4.663550587533606e-03 0
101 0 -1.750625521767135e-02 -5.270780874219903e-03 2
102 0 -1.864095089173862e-02 -5.737127898629132e-03 0
104 0 -2.128632033622126e-02 -6.552829034878427e-03 2
105 0 -2.286813976796643e-02 -7.199939278082685e-03 0
107 0 -2.669683111898106e-02 -8.367203363535834e-03 2
108 0 -2.909074635687713e-02 -9.340218751208390e-03 0
110 0 -3.521791111818266e-02 -1.117801148112148e-02 2
111 0 -3.932355747022882e-02 -1.283982622932677e-02 0
113 0 -5.087472602029434e-02 -1.621951964707594e-02 2
